Iterations,input,output
8222,((¬s)(p∨(¬s)))⊢(p∨(p∨(¬s))),(¬p)((¬))((∨)((∨)((¬)((∨))
8223,((q∨t)(¬s))⊢((q∨t)∨s),((∨q)(())(((∨))()∨))
8224,(t(t→s))⊢(t∧(t→s)),((∧∧))(())((∨t)()
8225,(s((q∧s)∧p))⊢(s∧(t∨s)),((∧∧))∧∧))((∧s)(∧)
8226,((¬r)(t∧q))⊢((¬r)∧(t∧q)),(¬∧)((∧))((q)(()))())
8227,(((p∨q)∨p)t)⊢(t∧(t∨s)),((∨t))(t))((∨))(∨∨)))
8228,(t((¬t)∨p))⊢(t∨(q∨t)),((∨t)ttt)((∨tt)(t∨t)
8229,((q∨r)((¬t)∨p))⊢(t∨((¬t)∨p)),(¬∨)((∨))((∨)(∨∨)(∨∨)(∨∨)))
8230,(((r∧r)→s)(s∨(t∧r)))⊢(((r∧r)→s)∨q),((→()(r)))((()((()(()))((())))
8231,((¬q)(t∧p))⊢((t∧p)→(q∨(t∧p))),((∧()(∧))((t))(())())))(
8232,((s→r)(p∧r))⊢((s→r)→p),((→→))(s))((∨s)(s→)))
8233,((t∧r)p)⊢(p∧((t∧r)∧p)),((∧∧))∧p))((∨))(
8234,((t∧p)q)⊢t,((∧∧))(
8235,(r(r∧q))⊢(p∨(r∨q)),((rr))(r))((∨r)(∨)
8236,((r∨(¬p))p)⊢(s∨p),((pp)p(p)(((∨p)(
8237,(((t∧q)→t)r)⊢(r∨r),((→∧))(())((∨∨)(∨)
8238,(((t→p)→q)r)⊢(r∧(q∨r)),((→→))()))((∨))(∨∨)))
8239,((r∧s)q)⊢(((r∧s)→q)∨s),((∧∧))(∧))((∨s)())))
8240,((¬s)(s∨s))⊢((¬s)→((¬s)→(s∨s))),(¬s(((∧))((s)((∧))(()((()))))))
8241,((r→t)r)⊢(r∨s),((r∧))((∨))(∨∨)
8242,(s((s→t)→r))⊢(s∧(s∨r)),((→∧))(∧))((∨s)(s→)))
8243,((p∧t)(s→s))⊢(q∨(p∧t)),((∧∧))(∧))((∨))()∨))
8244,((p→p)(r∨s))⊢((p→p)→(r∨s)),((→p)(p→))((∨))(∨p))∨p))
8245,((t∧r)(q→(¬q)))⊢(r∨(t∧r)),((∧()(q))((()((())())))
8246,((t∨p)(¬p))⊢((t∨p)→(s∨(t∨p))),(p∨p)(∨))((pp)((p((()))())
8247,((q∧r)(q∨t))⊢(s∨(q∧r)),((∧q))qq))((∨q)(q∨))
8248,(t((¬r)∧s))⊢(t∨s),((∧∧))∧())((∨))
8249,((t∨t)s)⊢(p∨(p∨s)),((∨p))(p))((∨∨)(∨∨))
8250,(p(r∨(s∧s)))⊢(s∨(p∨t)),((∨p))(p))((∨))(∨∨)))
8251,(s(q→p))⊢((q→p)→(q∨(q→p))),((→→))(→))((∨))(∨→))∨)))
8252,(q(r∨q))⊢((r∨q)∨p),((∨∨))(r∨)((∨∨)(∨∨))
8253,((q∨s)t)⊢(q∨(t∨s)),((∨q))(t))((∨∨)(∨∨))
8254,((s∨q)(¬q))⊢((¬q)∨q),((q)(qq))(q∨)((q)(q))
8255,(((t∧r)→q)(t∧p))⊢(p∨r),((∧∧))()))((∨))(∨∨))
8256,((s→t)(r∧s))⊢(((r∧s)∨t)∨q),((→()(∧)))((∨))(()()))))
8257,(r(r∨(q∨s)))⊢(r→(s∨r)),((rrrr(r))((∨r)(r∨))∨)
8258,(r(s→(p∨q)))⊢(r∧(t∨r)),((→r))()))((∨))(∨∨)))
8259,(r(s→s))⊢((s→s)∨r),((→→))(())((∨→)())
8260,(r((t∨t)∨s))⊢(q∨((t∨t)∨s)),((∨∨)(∨∨))((∨)((∨∨))∨)))
8261,((t→p)r)⊢((t→p)→r),((→→))(→∨)((∨→)(∨∨))
8262,((q∨r)s)⊢(t∨(q∨r)),((∨∨))(q∨)((∨∨)(∨∨))
8263,(r(p∧s))⊢(t∨(p∧s)),((∧∧))(())((∨p)(
8264,((r∨s)(s∨t))⊢(r∨(r∨s)),((∨r))(r))((∨r)(∨∨)))
8265,(((¬p)→p)t)⊢(t∨t),((tp)t(t))((∨t)(
8266,(p(r∧(t∧q)))⊢(p∨s),((∧∧))(())((∨))(
8267,(q(t→s))⊢((t→s)∨q),((→→))(())((∨→)(∨))
8268,((¬s)(s∧q))⊢((¬s)∧s),(¬∧∧((∧∧)∧∧))∧∧))
8269,(((s∧p)∨q)r)⊢(r∧(s∨r)),((rr))(r))((∨r)()∨))
8270,(r(s∧p))⊢(r→s),((∧∧))((∨)(()
8271,((q→r)(¬r))⊢(s∨(t∨(¬r))),((∨))(∨))((∨)((()(())))
8272,(t(p∧t))⊢(t∧(t∨q)),((tt)t(ttt((tt)(
8273,(t((s∨r)→t))⊢(t→(p∨t)),((→→))(t))((∨))(∨∨)))
8274,(r((p∨t)∨s))⊢(r∨q),((∨∨))(r∨)((∨∨)(∨∨))
8275,((t∨q)s)⊢(t∨s),((∧∧))((∨))(∨)
8276,((r→q)(r→t))⊢(r→q),((→→))(q∨)((∨→)(∨∨))
8277,((q→q)((q→s)→t))⊢((q→q)∧((q→s)→t)),(q→→q→q→))(→q→((q→(q→q)((qq→q→)))
8278,((s∧r)q)⊢(r∨q),((∧∧))((∨)(()
8279,(((p∧r)∨q)s)⊢(s∧(q∨s)),((∧∧))()))((∨))()∨))
8280,((p→p)t)⊢(r∨(p→p)),((→p))(p∨)((∨p)(∨∨))
8281,((s∧t)s)⊢((s∧t)∧s),((∧∧))∧()∧((∧∧)
8282,((s∨r)(t→t))⊢((t→t)∧((t→t)∨p)),(t→tt(t→))(tt)((tt(t∨t)))
8283,((r→r)((r∨r)→r))⊢((r→r)∨p),rrrrrrrrrr(rrr(rrrrrrr))
8284,(t(s∧s))⊢(t∧s),((∧∧))(()∧((
8285,(((s∨r)∧s)t)⊢s,((∧∧))((∨)(()
8286,(((¬t)∨p)s)⊢(s→(p∨s)),((pp)(pp))((∨))()∨))
8287,((¬r)(¬r))⊢((¬r)→((¬r)∨q)),(¬¬)(¬¬))(¬∨)(¬¬)(¬¬)(¬¬¬))
8288,(((s∨p)∧t)(q∧(s→t)))⊢(((s∨p)∧t)∧(s∨p)),((∧()(∧))((∧()((()((())((())))))))
8289,(((q→p)∧t)t)⊢(s∨t),((∧t))(t))((∨t)()
8290,((t→s)(p∧q))⊢(((t→s)∨r)∨r),((→()(()))((∨))(∨∨))∨)))
8291,(p(t∧p))⊢(r∨(t∧p)),((∧p))(p))((∨p)(
8292,((p→(¬t))(¬t))⊢((¬t)∨r),(¬∨)((¬))((∨)((∨)(())(
8293,((q∨r)(¬s))⊢((¬s)→((¬s)∨r)),(¬∨)((¬))((∨)((∨))())((())
8294,((q∧s)s)⊢s,((∧∧))(
8295,(r(r→p))⊢(r→(r→p)),((→→))(r∨)((∨→)(∨∨))
8296,((¬r)(t∧q))⊢((t∧q)∧q),((∧∧)q∧q)(qqqq)))
8297,((p→(r→r))q)⊢((s∨q)∨q),((→r))()))((∨))(∨∨))∨)
8298,((q∧s)t)⊢(t∨(q∧s)),((∧∧))(())((∨q)(
8299,((q∧s)t)⊢(s∨s),((∧∧))((∨)(()
8300,(((r∧s)∨r)s)⊢(s∧(s∨s)),((∧∧))s∧))((ss)(ss))
8301,(((¬t)∧t)t)⊢(((¬t)∧t)∧t),(t∧)(t∧t)(tt)ttt))tt)
8302,(((t∧s)→q)s)⊢(t∨((t∧s)→q)),((∧∧))∧∧))((∨))((→()))))
8303,((t∧(t→r))(p∧(p∨t)))⊢t,((∧t))(t))((∨t)(t∨))
8304,((r∧r)r)⊢(t∨(r∧r)),((rr))(r))((∨r)(
8305,((¬r)(q∧s))⊢(s∨(q∧s)),((∧∧)(∧))((()()())
8306,((q∨(¬t))(p∨q))⊢((q∨(¬t))∨t),((∨(((∨))((∨)((∨)(∨∨)(∨∨)))
8307,((p∨(p→s))q)⊢(s∨(t∨q)),((∨∨))()))((∨))(∨∨)))
8308,((p∧t)((¬r)→t))⊢(((¬r)→t)∨t),((∨()(∧))((∨)((()(())))(
8309,((¬s)(r∧(r∧s)))⊢(r∧s),((∧∧)(∧∧)((s)s))
8310,((r∨p)(p∨s))⊢((r∨p)∨r),((∨∨)((∨))((∨r)(∨∨))∨)
8311,(((s∧q)→r)(¬s))⊢((¬s)∨q),((∧)((∧))((s)((())()))
8312,((r→t)(p∧q))⊢(q∨q),((∧q))(q))((∨q)()
8313,((q∧t)(p∨(r→t)))⊢(q∧t),((∧∧))(t))((∨))(∨∨))
8314,(q(p∧(p→s)))⊢(s∨q),((∧∧))(())((∨))()
8315,((s∨(q→s))r)⊢(t∨r),((→→))(r∨)((∨∨)(∨))
8316,((¬p)((s∧q)∧t))⊢(q∨(¬p)),(¬∧)((∧))((∨)(()))())
8317,(q(t→s))⊢(r∨q),((∧∧))((∨))(∨∨)
8318,(p(q∨(q→q)))⊢(t∨(q∨p)),((∨∨))(q))((∨))(∨∨))∨)
8319,((p∨p)r)⊢((p∨p)→r),((∨p)p(p∨)((∨p)(∨∨))
8320,((q∧s)(r∧s))⊢(p∨(r∧s)),((∧∧))∧∧))((ss)()
8321,((t→t)(s→p))⊢((t→t)∨q),((→→))(t))((∨t)(t∨)))
8322,((s→r)(p→(s→p)))⊢((s→r)∨s),((→→))(→))((∨→)(s→))∨s))
8323,((r→q)(t∧s))⊢((t∧s)→(q∨(t∧s))),((∧()(∧)))((()(((∧()))))
8324,((q→s)(q∨q))⊢((q∨q)→((q→s)∧(q∨q))),(qqqq(qq)q(qqq(qqqqqqq)qqqqqq)q)q)
8325,(q(s∧(s∨s)))⊢s,((∧∧))(())(()
8326,((p∧s)(¬q))⊢(t∨(¬q)),(¬∧)((∧))(())(())(
8327,((¬p)p)⊢((¬p)∧(t∨(¬p))),(¬p)((¬p)((¬)¬(p)(p¬)(
8328,((¬q)(s∧t))⊢((¬q)∨r),(¬∧)((∧))(())(())(
8329,((¬t)(p∧q))⊢(q∨p),((∧∧))(()(()∨))
8330,((s∨(p∧p))(t→s))⊢(q∨(t→s)),((→()(()))((∨))((→))∨)))
8331,(r(p∨t))⊢(r→(r∨q)),((∨∨))(r∨)((∨∨)(∨∨))
8332,(p(t→p))⊢((t→p)∨q),((→→))(t∨)((∨∨)(∨∨))
8333,(((s∧p)∨q)t)⊢((p∨t)∨s),((∨p))()))((∨))(∨∨)))
8334,(q(s∧t))⊢(q→(t∨q)),((∧q))(q))((∨q)()
8335,((¬r)(t→q))⊢((t→q)∨s),((∧q))()))((∨))()∨))
8336,((t∧(q∧p))(q∧(r∧t)))⊢((t∧(q∧p))∨s),((∧()(∧))((∧))(()∧(()))()
8337,((r∧p)(¬t))⊢(r∨(r∧p)),((∧))(∧p)(((∨))())
8338,((¬p)((r→r)→q))⊢(t∨(s∨(¬p))),((∨()(∨))((∨)((()((()))()
8339,(((r∨r)∧p)p)⊢(p→(p∨t)),((∨p)p(p))((∨p)(∨∨)))
8340,(q((p∨t)∧q))⊢(p∨t),((tt))(t))((∨∨)(∨)
8341,((¬p)(t→s))⊢(s∨(t→s)),((∧∧)(∧)))((∨))()∨))
8342,(s((¬t)∨s))⊢(s∨q),((∧∧))(())((∨))(
8343,((q∧(r∨r))(p∨(t∨t)))⊢((q∧(r∨r))∧(p∨(t∨t))),((∨()(∨))((∨∨)(∨((((()(((()())))∨∨)))))))))
8344,((r→s)q)⊢(q→(q∨q)),((→q))(q))((∨q)(q∨))
8345,(r(s∨(¬r)))⊢(r∨p),((rr)r(r)(((∨r)(
8346,(((¬p)∨t)(s∧q))⊢(s∨p),((∧∧)(∧))(((∨))()())
8347,((p→(t→r))p)⊢((q∨p)∨t),((∨∨))(∨))((∨))(∨∨))∨)
8348,((r∧q)(t∨q))⊢(q∨(t∨q)),((qq)q(q)q((∨q)(q∨)))
8349,((t∧q)p)⊢((t∧q)∨p),((∧∧))(())((∨t)(
8350,(((t∧s)→q)s)⊢(s→(s∨s)),((→∧))(∧))((∨s)(s→)))
8351,(r(p∧s))⊢(p∨q),((∧∧))((∨)(()
8352,(q((r∧q)∨t))⊢(((r∧q)∨t)→(((r∧q)∨t)∨r)),(q∨(q(q))((qq)((()(qq))((q))q))))))
8353,((t→t)(s→r))⊢(r∨(t→t)),((→→))(→))((∨→)(∨∨)))
8354,(((t→t)∧s)(q∧s))⊢(t∨(q∧s)),((∧∧))∧∧))((())()∧()))
8355,((q∧q)r)⊢((q∧q)∧((q∧q)∨r)),(qqqqqqq)qqqqqqqqqqq)q)
8356,(t((s∨q)∧p))⊢(t∨t),((tt))(t))((∨t)()
8357,(((q∨q)∨t)(s→t))⊢((s→t)∨s),((→→))()))((∨))(∨∨))∨)))
8358,((q∨p)(¬r))⊢((¬r)∨r),(¬∨)((¬))((∨)(∨r)(∨))
8359,((¬p)(s∧p))⊢(r∨((s∧p)∨q)),((∧()(∧))((())(())())))
8360,((p→q)(p→q))⊢((p→q)→((p→q)∨p)),((→→)(→→))(→∨)((∨→((∨)))∨)
8361,(t(t∧t))⊢((t∧t)∧t),tttttttttttttttt
8362,((s∧r)(¬p))⊢(s∨s),((∧∧))∧())()∨))
8363,(((q→q)∨q)(t∧t))⊢((t∧t)∨s),((tq))tt))((tt)(tt))∨)))
8364,(t((q→r)∨q))⊢(((q→r)∨q)∨t),((∨∨))qq))((∨q((∨q)q∨q))
8365,(((s∧r)∨q)t)⊢(t∧(t∨r)),((∧∧))()))((∨))()∨))
8366,((q∧q)(p∨r))⊢((p∨r)→q),((∨r))()))((∨))(∨∨)))
8367,((q∧s)(r∧s))⊢((r∧s)∧(q∨(r∧s))),(s∧∧)(∧∧))(s)s∧ss∧∧s)s))
8368,((r→q)(r→t))⊢(p∨((r→q)∨s)),((→→))(→))((∨))(∨∨))∨)))
8369,((p∨(p→q))s)⊢(p∨s),((→p))(p))((∨∨)(∨))
8370,(((r∧r)∨r)r)⊢(p∨r),r(rr)r(rrr((rr)rr∨)
8371,((r→(q→s))((t∨s)→p))⊢((r→(q→s))→((t∨s)→p)),((→(→→→→))(→→)((→→((→→)(→→(→→→)((∨))→))))→))))
8372,((q→(t→r))(r∧s))⊢((r∧s)∧s),((∧∧))s∧))((ss)(ss()∧s)
8373,(((¬p)→q)q)⊢((r∨q)∨t),((∨∨)(())(((∨))(∨∨))
8374,((q→s)(q∧(p→q)))⊢((q→s)∨r),((→→))q)))((∨))((→))∨)))
8375,((p→(¬q))p)⊢(p∧(¬q)),((∧))(∧))(())(())(
8376,((¬r)((s∧s)∧q))⊢(q∨t),((∧∧)(∧))((()()())
8377,((r∨p)(r→(t∧p)))⊢((r→(t∧p))∨q),((→()(∨)))((∨)((()()∨))))
8378,(q(s∧(t∧p)))⊢p,((∧∧))(())((
8379,((r→q)(p∧(t∨r)))⊢(p∨(p∧(t∨r))),((∨()(∨)))((∨)((∨(((∨))()
8380,(p(r→r))⊢(p∨r),((rr))(r∨))(∨∨)
8381,((p∧t)q)⊢((p∧t)→t),((∧∧))(())((∨t)(
8382,(r((¬s)∧p))⊢(t∨(r∨q)),((∨r)(())(((∨))()∨))
8383,(ts)⊢(t∧s),((∧∧))(
8384,(p(s∨(r∧r)))⊢(t∨p),((∨p))(p))((∨∨)(∨)
8385,((q∧(q∨p))(r∨(t→s)))⊢(r∨(q∧(q∨p))),((∨()(∨))(((∨)((()((∨))((∨))))))
8386,(q((s∧s)→q))⊢((r∨q)∨s),((→q))()))((∨))(∨∨)))
8387,(r(r∨q))⊢(q∨(r∨q)),((∨∨)r(r∨)((∨r)(∨∨))
8388,((q∨t)(¬t))⊢((q∨t)∧((q∨t)∧(¬t))),(tt(((t))((t)((∨)((t)((t)))))
8389,((t∨(p∧q))(s∧r))⊢((s∧r)∨p),((∧()(∧)))((∨)(())()))
8390,((s∧r)t)⊢(p∨t),((∧∧))((∨)(()
8391,(q(t→(q∨q)))⊢(r∨q),((qq))(q∨q((∨q)(q∨))
8392,(t((p∧t)→q))⊢(t∨q),((tt))(t))((∨t)()
8393,((p∨(p∨s))(s∧s))⊢((s∧s)∨r),((s()(s)))((∨)(()s())))
8394,(q(p∧t))⊢(s∨(p∧t)),((∧∧))(())((∨t)(
8395,(((t∧s)∧t)q)⊢(q→(p∨q)),((∧∧))(q))((∨))()∨))
8396,(s(p∨s))⊢((p∨s)∨p),((pp)p(p))((∨p)(∨))
8397,((t∨(p∧p))r)⊢(r∧(r∨q)),((∨r))()))((∨))(∨∨))
8398,(r((t∨r)∨q))⊢(r∨t),((∨∨))(∨∨)((∨∨)(∨∨))
8399,((p→q)(¬r))⊢(p→q),((∧∧))(())((∨))()
8400,((¬q)t)⊢((¬q)→t),((∧))(∧t)(())q)
8401,((s∧r)t)⊢(t∨q),((∧∧))((∨)(()
8402,(r(s∧(p∧r)))⊢(r∧s),((∧∧))(())((∧s)
8403,(s(t→r))⊢((t→r)∨r),((→→))((∨)((∨→)(∨∨))
8404,((r→(t∧t))p)⊢(p∧(p∨r)),((∧p))(p))((∨))(∨∨))
8405,((r∨t)(¬r))⊢(p∨(r∨t)),((∨∨)(∨∨)((∨∨))(∨∨))
8406,(s(t∨(s∧r)))⊢(s→(q∨s)),((→∧))(∧))((∨))()∨)))
8407,((¬p)((q∨q)∨t))⊢((¬p)∧((¬p)∨r)),(¬∨)((¬))(∨∨)((∨)(∨¬)((∨)))))
8408,((t∨s)(t∧s))⊢(q∨(t∧s)),((∧∧))∧t))((∨))()))
8409,(p(r∧(t∨t)))⊢(p∨(t∨t)),((∨t))(t))((∨))(∨∨))
8410,((q∧p)r)⊢((q∧p)∧p),((∧∧))(())((∨)
8411,(s(r∧(¬p)))⊢(s∧(p∨s)),((∧∧)(∧p)((()))()
8412,(((r∨r)∨r)r)⊢(r→(r∨s)),rrrrrrrrrr(rrr)rrrrr∨r)
8413,(r(t∨t))⊢(t∨t),((t∨))(t∨t)(∨∨)
8414,(((s∨q)∧p)(r∨r))⊢((r∨r)→(s∨(r∨r))),(r∨rr(r))((rrr(rrrrrrr)rrrr)r)r))
8415,((¬p)(t∨s))⊢(t∨s),((∧p))(p))((∨))(
8416,((p∨(s∨q))r)⊢((q∨r)∨q),((∨∨))(∨))((∨))(∨∨))∨)
8417,((q∨s)q)⊢(p∨q),((qq))((∨))(∨)
8418,((r∨s)(r∨(¬t)))⊢(r∨(¬t)),((∨)((∨))((∨)((∨)(())()
8419,((r∧r)t)⊢((r∧r)∧r),((∧∧))(())((∨r)
8420,(((r∨s)∨s)(s∧p))⊢((s∧p)∨t),((∧()(p)))((∨)((()())))
8421,((r∨s)(p∧(¬s)))⊢(s∨(¬s)),(¬∧)((∧))((s)((())()))
8422,(r((t→q)→s))⊢(t∨(r∨r)),((→→))()))((∨))(∨∨))∨)
8423,((s∧q)(s∧t))⊢(p∨(s∧t)),((∧∧))∧∧))((∧))(∧)
8424,((s∧q)(¬q))⊢(s∨((¬q)∨s)),((∧)((∧))((q)((())()))
8425,((q∧s)q)⊢((q∧s)∨p),((∧∧))(())((∨q)(
8426,(q(p∨(p→r)))⊢(q→(r∨q)),((∨∨))()))((∨))(∨∨))∨)
8427,(t(s∧p))⊢((s∧p)→((s∧p)∨r)),((∧∧)(s∧))((s))(ss()))
8428,((p→(r→r))((t∧r)∨r))⊢((p→(r→r))∧((t∧r)∨r)),(r→(r(r)))(r∨)((r)((rr)((r)(r))(∨r))r))))
8429,((p∧t)(p∧s))⊢((p∧s)∨p),((∧p)p∧p))((pp)(pp))
8430,((s→p)(¬p))⊢(s→p),((∧p)p(p))((∨p)(
8431,(t(q∨t))⊢((q∨t)∨s),((∨∨))(t∨)((∨t)(∨∨))
8432,(((t→p)→q)r)⊢(r→(q∨r)),((→→))(→))((∨))(∨∨))∨)
8433,((r→s)(q∧q))⊢(q∨(r→s)),((→q))(q))((∨))(q∨)))
8434,((t∨q)q)⊢(q→(s∨q)),((qq))(q)q((∨q)(q∨))
8435,((r∧r)r)⊢(r∨p),r(rr)r(r∨r)(
8436,(s(r→r))⊢(p∨s),((→∧))((∨))(∨∨)
8437,(t((p∧p)→p))⊢(p∨((p∧p)→p)),(ppppppppppppppppppppp))
8438,(t((q→t)∨q))⊢(t∨p),((tt))(t∨)((∨t)(∨∨))
8439,(s(q∨(¬t)))⊢(s∧(t∨s)),((∧∧)(∧))(((())()))
8440,(((q∨r)→s)t)⊢((q∨r)→s),((→→))()))((∨))(∨∨)))
8441,((s→(¬r))(q→p))⊢(s∨(q→p)),((→()())))((∨)((()()))))
8442,(t(¬t))⊢(t→(¬t)),((∧))t∧t)(()tt)
8443,((r∨q)s)⊢((r∨q)∧(t∨(r∨q))),((∨∨)(q)))((∨)((∨∨))∨)))
8444,(r(p∨(¬s)))⊢(r∨q),((rr))(r)(((∨r)(
8445,((r∨(s∧r))p)⊢((r∨(s∧r))∨p),((rr)(r)))((∨)((rr())))
8446,((s∧t)t)⊢(q∨(r∨t)),((∧∧))(t))((∨t)()
8447,((r∧(s∨q))(q∨t))⊢((q∨t)∨t),((∨q)(q)))((∨)((∨∨))∨)))
8448,(p((s∨p)∧r))⊢(p→(s∨p)),((pp)p(p))((∨p)(pp)))
8449,(((¬r)∨s)(t→t))⊢(s∨((t→t)∨s)),((∨()(∨))(((∨)(((((()))()
8450,(((r→q)→q)t)⊢(((r→q)→q)∧t),((→→q)qq))((∨q)(qq))∨q))
8451,(t(r→s))⊢((r→s)→(q∨(r→s))),((→→))(→))((∨→)(∨→))∨)))
8452,(t(q∧q))⊢(t∨(t∨r)),((qq))(t))((∨q)(∨)
8453,((q∨r)s)⊢(s→(s∨p)),((→∧))(())((∨))(∨))
8454,((¬p)(s∧t))⊢(q∨(¬p)),(¬∧)((∧))(())(())(
8455,(r((r∧t)∨s))⊢(q∨r),((rr))(r))((∨r)(∨)
8456,((¬s)(q∧q))⊢((¬s)∨q),(¬∧)((∧))(())(())
8457,(((t→t)∧s)(q∧s))⊢(((t→t)∧s)→(t→t)),(t→(t(t→))(→t)((t→(t∧t)((→t)t)))
8458,(r(s∨(¬q)))⊢(s∨(¬q)),((∧)((¬))((∨)((()(())
8459,(r(¬s))⊢((¬s)∨s),(¬∧))(∧()(())()
8460,(((¬r)∧s)(q→s))⊢(t∨((q→s)∨p)),((∧()(∧))(((()((()())))(
8461,(p(t→(t∨r)))⊢(r∨p),((∨∨))(p∨)((∨∨)(∨∨))
8462,((s∨(p→p))(p→t))⊢(p→t),((→p))(p))((∨p)(∨p)))
8463,(p((s∨r)∧r))⊢p,((∧∧))((∨)(()
8464,((q∨(p∧q))s)⊢(q∨(q∨(p∧q))),((qq)(q)))((∨)(((q())))
8465,((t∨(t∨r))q)⊢(q∨r),((∨∨))(q∨)((∨∨)(∨∨))
8466,((s∨r)(t∨q))⊢((t∨q)∧((t∨q)∨t)),((∨()(∨))((∨∨)((∨((q∨))(∨)
8467,(r(q∧r))⊢(q∨(q∧r)),((∧q))(q))((∨q)(
8468,((q∧(q∧q))p)⊢(q∨p),((∧∧))(())((∨q)(
8469,(p(r∧r))⊢(p∨(r∧r)),((rr))(r))((∨r)(
8470,((r→r)q)⊢(q→(r∨q)),((→q))(r∨)((∨r)(∨∨))
8471,(((¬q)∨q)(r∧q))⊢((r∧q)∧r),((qq)(q))(qq)((qqqq))
8472,(r(p∨(r∧s)))⊢((q∨r)∨t),((∨r))()))((∨))(∨∨)))
8473,((t∨r)(p∨s))⊢(p∨s),((∨p))(p∨)((∨∨)(∨∨))
8474,((t→t)(s→r))⊢(p∨((t→t)∨p)),((→→)((→))((∨))(∨∨))∨t))
8475,((r→t)t)⊢(q∨(t∨p)),((∨∨))(t∨)((∨∨)(∨∨))
8476,((q∧r)(q∨t))⊢((q∨t)∨s),((qq))(q))((∨q)(∨∨)))
8477,((¬s)(p∧(r∨r)))⊢(t∨(¬s)),(¬∧)((∧))((∨)((()(()))
8478,((q∨s)(p∨p))⊢((q∨s)→(p∨p)),((∨∨)(∨)))((∨)((∨∨))∨)))
8479,((r→r)((s∨q)∨t))⊢((s∨q)∨t),((∨∨)(()))((∨)((∨∨))∨)))
8480,(((q∨t)∨t)p)⊢(((q∨t)∨t)∧p),(t∨t)(tt)t(tt)((t∨))∨t))
8481,((t→t)p)⊢((t→t)∨p),((tt))(t∨t((∨t)(t∨))
8482,(((s→r)∧q)s)⊢(s∧(s∨p)),((∧∧))s∧))((ss)(ss))
8483,(t(t∧t))⊢(t∧(r∨t)),((tt)t(ttt((tt)(
8484,(r((¬s)∨s))⊢(((¬s)∨s)∨t),((∨)((∧))((∨)((()(())))
8485,((¬t)(r→q))⊢(r→q),((∧q))(q))((∨q)()
8486,(r(s∧(¬t)))⊢((s∧(¬t))→s),((∧∧)(∧))((s)(()))())
8487,((p∧s)p)⊢(p∨p),((pp)p(p∨p(()
8488,(((r∧r)→s)t)⊢(((r∧r)→s)∨q),((→())r)))((∨))((→))∨)))
8489,(p((q∨p)∧q))⊢(p∧q),((∧∧))(())((∨))(
8490,(s(¬p))⊢(s∧(¬p)),(¬∧))p∧p)(())
8491,(s(p∧p))⊢(s→(s∨t)),((∧∧))(())((∨p)()
8492,((s→r)q)⊢((s→r)∨s),((→→))(())((∨→)(∨))
8493,(q((q→r)→t))⊢(q∨q),((qq))(q∨q((∨q)(q∨))
8494,(t((r∨t)∧p))⊢(t→p),((∧p))(t))((∨∨)()
8495,((p→p)q)⊢(q∧(q∨q)),((∧q))(q))((∨q)()
8496,((s∨r)(r∧(s∧p)))⊢(s∧p),((∧∧))s∧))((ss)(s)
8497,(r(s→s))⊢((s→s)∧((s→s)∨q)),((→s))s∧))((ss)(s→()∧s))
8498,((t∧q)s)⊢s,((∧∧))(
8499,((¬r)((r∨s)∧r))⊢(s∨(¬r)),(¬r)((r))((∨)((r)(())(
8500,((r→(t→r))(p∧t))⊢((r→(t→r))∨s),((→()(→→))((∨)((∨→((∨))))
8501,(q(q∧(r∨r)))⊢(r∨r),((rr)r(r)r((∨r)(∨)
8502,(((r∨r)∧p)p)⊢((s∨p)∨p),((∨p)p(p))((∨p)(∨∨))
8503,(t(q∨s))⊢(q∨t),((qq))(t∨))(∨)
8504,((s∧r)t)⊢((s∧r)∨s),((∧∧))(())((∨s)(
8505,((q→(t∨q))p)⊢((q→(t∨q))∨t),((∨∨))(t))((∨)((∨∨))∨q))
8506,(p(t∧(s∧p)))⊢(r∨p),((∧∧))(p))((∨p)(
8507,((t∧r)(p∨s))⊢((t∧r)→(p∨s)),((→()(p)))((∨))((∨()∨)))
8508,(((t∧t)∧q)s)⊢(s∨s),((∧∧))(())((∨∧)(
8509,(q(q∧t))⊢(q∨t),((qq))((∨q(()
8510,((q∧r)r)⊢(r→(r∨t)),((rr))(r))((∨r)(∨)
8511,((p∨(p∧t))(t→t))⊢(q∨(t→t)),(ttt)ttt)t(ttt)(tttt∨t))
8512,(((r∧r)∧t)q)⊢(q→(r∧r)),((∧∧))(∧))((∨q)())
8513,(((q→q)∧r)p)⊢(((q→q)∧r)→p),((→())q)))((∨))((→))∨)))
8514,((s→(q→r))t)⊢(q∨(s→(q→r))),((→→))(→))((∨→)(∨→))∨)))
8515,((p∨t)q)⊢(s∨(p∨t)),((∨∨))(t∨)((∨∨)(∨∨))
8516,(r((t∧s)→q))⊢(r∧((t∧s)→q)),((∧∧))∧∧))((∨))((∧()∧)
8517,((t∨t)(r∨t))⊢(q∨(t∨t)),((∨∨))(t)t((∨t)(∨∨))∨)
8518,(((p∨t)∨s)q)⊢(q∨r),((∨∨))(∨∨)((∨∨)(∨∨))
8519,(((q∨p)∧q)(p∧t))⊢(t∨q),((∧t))(t))((∨))(∨∨))
8520,(((s∨q)∨r)(q∧r))⊢(p∨(q∧r)),((∨r)(q)))((∨)((∨∨)))))
8521,((s∨r)(s∨p))⊢(s∨(s∨r)),((∨r))(r))((∨))(∨∨)))
